,country,year,consumption_emissions,effective_parties,general_conscious,federalism_status,development,population,share_green
424,Ireland,2008,17.8,-0.328945014,NA,-0.702350531,1.225307031,-0.328279474,3.6
425,Ireland,2009,14.41,-0.328945014,NA,-0.702350531,1.160200084,-0.327936221,3.6
426,Ireland,2010,13.66,-0.328945014,NA,-0.702350531,1.225307031,-0.32775063,3.6
427,Ireland,2011,13.06,-0.011221988,NA,-0.702350531,1.225307031,-0.327601371,0
428,Ireland,2012,12.76,-0.011221988,NA,-0.702350531,1.225307031,-0.327455707,0
429,Ireland,2013,12.7,-0.011221988,NA,NA,1.290413978,-0.327273839,0
430,Ireland,2014,12.88,-0.011221988,NA,NA,1.290413978,-0.327019764,0
431,Ireland,2015,12.67,-0.011221988,NA,NA,1.420627873,-0.326688599,0
432,Ireland,2016,13.38,0.373896832,NA,NA,1.420627873,-0.326288822,1.3
433,Italy,1990,154.73,0.075429747,NA,1.444502966,0.444023662,0.062896726,2.1
434,Italy,1991,153.26,0.075429747,NA,1.444502966,0.444023662,0.063190922,2.1
435,Italy,1992,167.09,1.01415687,NA,1.444502966,0.509130609,0.063479764,2.5
436,Italy,1993,152.73,1.01415687,NA,1.444502966,0.574237557,0.063739905,2.5
437,Italy,1994,147.99,1.50036938,NA,1.444502966,0.574237557,0.063826626,1.7
438,Italy,1995,153.55,1.50036938,NA,1.444502966,0.639344504,0.063833389,1.7
439,Italy,1996,144.43,1.250042147,NA,1.444502966,0.704451452,0.063953057,2.5
440,Italy,1997,145.77,1.250042147,NA,1.444502966,0.704451452,0.064178425,2.5
441,Italy,1998,148.63,1.250042147,NA,1.444502966,0.769558399,0.064301044,2.5
442,Italy,1999,152.52,1.250042147,NA,1.444502966,0.769558399,0.064372741,2.5
443,Italy,2000,155.42,1.250042147,NA,1.444502966,0.834665346,0.064565904,2.5
444,Italy,2001,152.75,0.898621224,NA,1.444502966,0.899772294,0.064805509,0
445,Italy,2002,156.63,0.898621224,NA,1.444502966,0.899772294,0.065441423,0
446,Italy,2003,160.93,0.898621224,NA,1.444502966,0.964879241,0.067345233,0
447,Italy,2004,165.71,0.898621224,NA,1.444502966,1.029986189,0.070132269,0
448,Italy,2005,168.23,0.898621224,0.900283774,1.444502966,1.029986189,0.072260473,0
449,Italy,2006,174.52,0.595340154,0.900283774,1.444502966,1.029986189,0.07356736,2.4
450,Italy,2007,171.36,0.595340154,0.900283774,1.444502966,1.095093136,0.075771763,2.4
451,Italy,2008,168.12,-0.304875088,0.900283774,1.444502966,1.095093136,0.078680856,0
452,Italy,2009,154.1,-0.304875088,0.900283774,1.444502966,1.095093136,0.0806928,0
453,Italy,2010,164.55,-0.304875088,NA,1.444502966,1.095093136,0.082056285,0
454,Italy,2011,158.67,-0.304875088,NA,1.444502966,1.095093136,0.082820457,0
455,Italy,2012,144.26,-0.304875088,NA,1.444502966,1.095093136,0.08402079,0
456,Italy,2013,134.08,0.43647864,NA,NA,1.095093136,0.089220258,0
457,Italy,2014,129.5,0.43647864,NA,NA,1.095093136,0.093378389,0
458,Italy,2015,124.34,0.43647864,NA,NA,1.095093136,0.092939817,0
459,Italy,2016,120.62,0.43647864,NA,NA,1.160200084,0.092167765,0
460,Japan,1990,359.62,-0.560016306,NA,1.444502966,0.899772294,0.562888876,0
461,Japan,1991,364.74,-0.560016306,NA,1.444502966,0.899772294,0.56652879,0
462,Japan,1992,388.55,-0.560016306,NA,1.444502966,0.899772294,0.569981467,0
463,Japan,1993,380.79,0.24391923,NA,1.444502966,0.964879241,0.573007239,0
464,Japan,1994,400.7,0.24391923,0.280346886,1.444502966,0.964879241,0.575621087,0
465,Japan,1995,409.37,0.24391923,0.280346886,1.444502966,0.964879241,0.577823011,0
466,Japan,1996,407.53,-0.271177191,0.280346886,1.444502966,1.029986189,0.579957529,0
467,Japan,1997,400.78,-0.271177191,0.280346886,1.444502966,1.029986189,0.58220439,0
468,Japan,1998,374.5,-0.271177191,0.280346886,1.444502966,1.029986189,0.584773301,0
469,Japan,1999,398.99,-0.271177191,-0.262097891,1.444502966,1.029986189,0.586503383,0
470,Japan,2000,422.17,-0.333758999,-0.262097891,1.444502966,1.095093136,0.588091165,0
471,Japan,2001,412.33,-0.333758999,-0.262097891,1.444502966,1.095093136,0.590382963,0
472,Japan,2002,409.76,-0.333758999,-0.262097891,1.444502966,1.095093136,0.592599866,0
473,Japan,2003,416.47,-0.574458262,-0.262097891,1.444502966,1.095093136,0.594644509,0
474,Japan,2004,418.95,-0.574458262,-0.262097891,1.444502966,1.160200084,0.594966559,0
475,Japan,2005,421.36,-0.593714203,-0.262097891,1.444502966,1.160200084,0.595056434,0
476,Japan,2006,414.54,-0.593714203,-0.262097891,1.444502966,1.160200084,0.595663086,0
477,Japan,2007,416.99,-0.593714203,-0.262097891,1.444502966,1.160200084,0.596764048,0
478,Japan,2008,410.79,-0.593714203,-0.262097891,1.444502966,1.160200084,0.597228399,0
479,Japan,2009,381.45,-0.627412099,-0.262097891,1.444502966,1.225307031,0.597108567,0
480,Japan,2010,395.68,-0.627412099,-1.501971666,1.444502966,1.225307031,0.597280826,0
481,Japan,2011,417.49,-0.627412099,-1.501971666,1.444502966,1.225307031,0.595505806,0
482,Japan,2012,433.32,0.643480006,-1.501971666,1.444502966,1.225307031,0.593977941,1.9
483,Japan,2013,418.91,0.643480006,-1.501971666,NA,1.290413978,0.592599866,1.9
484,Japan,2014,394.98,0.24391923,-1.501971666,NA,1.290413978,0.591334134,0
485,Japan,2015,371.58,0.24391923,NA,NA,1.355520926,0.590323047,0
486,Japan,2016,364.03,0.24391923,NA,NA,1.355520926,0.589836227,0
487,Latvia,1990,5.9,NA,NA,NA,NA,-0.34195831,NA
488,Latvia,1991,5.43,NA,NA,NA,NA,-0.342052454,NA
489,Latvia,1992,5.03,NA,NA,NA,-0.01172497,-0.342323897,NA
490,Latvia,1993,4,0.845667386,NA,NA,-0.141938865,-0.342706223,0
491,Latvia,1994,3.76,0.845667386,0.202854775,NA,-0.141938865,-0.343024887,0
492,Latvia,1995,3.47,2.482422371,0.202854775,-0.702350531,-0.076831917,-0.343292159,0
493,Latvia,1996,3.9,2.482422371,0.202854775,-0.702350531,-0.01172497,-0.343500623,0
494,Latvia,1997,3.74,2.482422371,0.202854775,-0.702350531,0.053381977,-0.34368315,0
495,Latvia,1998,3.67,1.19708831,0.202854775,-0.702350531,0.118488925,-0.343854151,0
496,Latvia,1999,3.36,1.19708831,NA,-0.702350531,0.24870282,-0.344000474,0
497,Latvia,2000,4.01,1.19708831,NA,-0.702350531,0.313809767,-0.344172224,0
498,Latvia,2001,3.75,1.19708831,NA,-0.702350531,0.378916714,-0.344399757,0
499,Latvia,2002,3.71,1.120064546,NA,-0.702350531,0.444023662,-0.344601952,0
500,Latvia,2003,3.98,1.120064546,NA,-0.702350531,0.509130609,-0.344768354,0
501,Latvia,2004,3.8,1.120064546,NA,-0.702350531,0.574237557,-0.344954342,0
502,Latvia,2005,3.66,1.120064546,NA,NA,0.639344504,-0.34513651,0
503,Latvia,2006,4.15,1.461857498,NA,NA,0.704451452,-0.345289611,0
504,Latvia,2007,4.84,1.461857498,NA,NA,0.704451452,-0.345424662,0
505,Latvia,2008,4.43,1.461857498,NA,NA,0.769558399,-0.345596944,0
506,Latvia,2009,3.28,1.461857498,NA,NA,0.769558399,-0.345863968,0
507,Latvia,2010,3.64,0.065801776,NA,NA,0.704451452,-0.346194362,0
508,Latvia,2011,3.68,0.272803142,NA,NA,0.769558399,-0.346477811,0
509,Latvia,2012,3.64,0.272803142,NA,NA,0.769558399,-0.34666797,0
510,Latvia,2013,3.48,0.272803142,NA,NA,0.834665346,-0.346830283,0
511,Latvia,2014,3.25,0.561642257,NA,NA,0.899772294,-0.346971573,0
512,Latvia,2015,3.28,0.561642257,NA,NA,0.899772294,-0.347093316,0
513,Latvia,2016,3.29,0.561642257,NA,NA,0.964879241,-0.347228053,0
514,Lithuania,1990,11.84,NA,NA,NA,NA,-0.334208984,NA
515,Lithuania,1991,12.57,NA,NA,NA,NA,-0.33416183,NA
516,Lithuania,1992,14.4,0.060987791,NA,NA,-0.01172497,-0.334191938,0
517,Lithuania,1993,8.9,0.060987791,NA,-0.702350531,-0.076831917,-0.334323013,0
518,Lithuania,1994,7.88,0.060987791,-0.572066334,-0.702350531,-0.141938865,-0.334513764,0
519,Lithuania,1995,7.68,0.060987791,-0.572066334,-0.702350531,-0.076831917,-0.334723785,0
520,Lithuania,1996,6.25,1.553323218,-0.572066334,-0.702350531,0.053381977,-0.334929665,0
521,Lithuania,1997,5.94,1.553323218,-0.572066334,-0.702350531,0.118488925,-0.335127958,0
522,Lithuania,1998,6.07,1.553323218,-0.572066334,-0.702350531,0.183595872,-0.335321233,0
523,Lithuania,1999,5.43,1.553323218,NA,-0.702350531,0.24870282,-0.335509168,0
524,Lithuania,2000,5.52,1.538881262,NA,-0.702350531,0.378916714,-0.335694174,0
525,Lithuania,2001,5.5,1.538881262,NA,-0.702350531,0.444023662,-0.335909259,0
526,Lithuania,2002,5.29,1.538881262,NA,-0.702350531,0.509130609,-0.336117101,0
527,Lithuania,2003,6.18,1.538881262,NA,-0.702350531,0.574237557,-0.336325715,0
528,Lithuania,2004,5.89,0.638666021,NA,-0.702350531,0.639344504,-0.33661135,0
529,Lithuania,2005,5.89,0.638666021,NA,-0.702350531,0.704451452,-0.337019882,0
530,Lithuania,2006,6.35,0.638666021,NA,-0.702350531,0.704451452,-0.337413974,0
531,Lithuania,2007,6.7,0.638666021,NA,-0.702350531,0.769558399,-0.337703183,0
532,Lithuania,2008,6.19,2.140629418,NA,-0.702350531,0.834665346,-0.337950809,0
533,Lithuania,2009,5.83,2.140629418,NA,-0.702350531,0.834665346,-0.338215302,0
534,Lithuania,2010,5.66,2.140629418,NA,-0.702350531,0.834665346,-0.33870687,0
535,Lithuania,2011,6.49,2.140629418,NA,-0.702350531,0.899772294,-0.339224899,0
536,Lithuania,2012,5.84,1.327065911,NA,-0.702350531,0.899772294,-0.339527042,0
537,Lithuania,2013,5.78,1.327065911,NA,NA,0.899772294,-0.339752357,0
538,Lithuania,2014,5.86,1.327065911,NA,NA,0.964879241,-0.339942007,0
539,Lithuania,2015,5.63,1.327065911,NA,NA,0.964879241,-0.340147647,0
540,Lithuania,2016,5.9,1.380019749,NA,NA,1.029986189,-0.340422356,0.7
541,Netherlands,1990,54.93,-0.266363206,NA,-0.702350531,0.899772294,-0.2499242,4
542,Netherlands,1991,57.13,-0.266363206,NA,-0.702350531,0.899772294,-0.249038278,4
543,Netherlands,1992,64.96,-0.266363206,NA,-0.702350531,0.899772294,-0.248181715,4
544,Netherlands,1993,59.83,-0.266363206,NA,-0.702350531,0.964879241,-0.247386311,4
545,Netherlands,1994,58.7,0.600154139,NA,-0.702350531,1.095093136,-0.246693754,3.3
546,Netherlands,1995,59.61,0.600154139,NA,-0.702350531,1.095093136,-0.246123291,3.3
547,Netherlands,1996,58.95,0.600154139,NA,-0.702350531,1.095093136,-0.245587849,3.3
548,Netherlands,1997,57.38,0.600154139,NA,-0.702350531,1.095093136,-0.244987548,3.3
549,Netherlands,1998,58.76,0.32575698,NA,-0.702350531,1.160200084,-0.244264365,7.3
550,Netherlands,1999,39.78,0.32575698,NA,-0.702350531,1.160200084,-0.24347887,7.3
551,Netherlands,2000,35.34,0.32575698,NA,-0.702350531,1.160200084,-0.24262937,7.3
552,Netherlands,2001,34.63,0.32575698,NA,-0.702350531,1.160200084,-0.24172563,7.3
553,Netherlands,2002,35.92,0.763829637,NA,-0.702350531,1.160200084,-0.240956088,6.7
554,Netherlands,2003,49.81,0.258361186,NA,-0.702350531,1.160200084,-0.240384089,5.3
555,Netherlands,2004,51.97,0.258361186,NA,-0.702350531,1.225307031,-0.239961103,5.3
556,Netherlands,2005,59.87,0.258361186,0.047870553,-0.702350531,1.225307031,-0.239675834,5.3
557,Netherlands,2006,63.9,0.648293991,0.047870553,1.444502966,1.290413978,-0.239479361,4.7
558,Netherlands,2007,54.36,0.648293991,0.047870553,1.444502966,1.290413978,-0.239212771,4.7
559,Netherlands,2008,60.89,0.648293991,0.047870553,1.444502966,1.290413978,-0.238734212,4.7
560,Netherlands,2009,53.27,0.648293991,0.047870553,1.444502966,1.290413978,-0.238099137,4.7
561,Netherlands,2010,60.92,1.211530265,-0.649558445,1.444502966,1.355520926,-0.237462481,6.7
562,Netherlands,2011,57.72,1.211530265,-0.649558445,1.444502966,1.420627873,-0.236880694,6.7
563,Netherlands,2012,51.82,0.715689785,-0.649558445,1.444502966,1.420627873,-0.236417181,2.7
564,Netherlands,2013,51.82,0.715689785,-0.649558445,NA,1.420627873,-0.236046674,2.7
565,Netherlands,2014,46.9,0.715689785,-0.649558445,NA,1.420627873,-0.235592988,2.7
566,Netherlands,2015,46.49,0.715689785,NA,NA,1.420627873,-0.235031909,2.7
567,Netherlands,2016,46.59,0.715689785,NA,NA,1.420627873,-0.234354923,2.7
568,New Zealand,1991,7.37,-0.805529554,NA,-0.702350531,0.639344504,-0.335727398,0
569,New Zealand,1992,7.73,-0.805529554,NA,-0.702350531,0.704451452,-0.335453281,0
570,New Zealand,1993,7.74,-0.449294645,NA,-0.702350531,0.769558399,-0.335149955,0
571,New Zealand,1994,7.94,-0.449294645,-0.959526889,-0.702350531,0.899772294,-0.334791955,0
572,New Zealand,1995,8.28,-0.449294645,-0.959526889,-0.702350531,0.899772294,-0.334392014,0
573,New Zealand,1996,8.75,-0.030477929,-0.959526889,-0.702350531,0.964879241,-0.333953127,0
574,New Zealand,1997,9.23,-0.030477929,-0.959526889,-0.702350531,1.029986189,-0.333583893,0
575,New Zealand,1998,8.59,-0.030477929,-0.959526889,-0.702350531,1.029986189,-0.333331495,0
576,New Zealand,1999,9.29,-0.285619147,NA,-0.702350531,1.095093136,-0.333180956,5.8
577,New Zealand,2000,8.75,-0.285619147,NA,-0.702350531,1.160200084,-0.333011692,5.8
578,New Zealand,2001,9.16,-0.285619147,NA,-0.702350531,1.160200084,-0.332840931,5.8
579,New Zealand,2002,9.37,-0.136385604,NA,-0.702350531,1.225307031,-0.332331642,7.5
580,New Zealand,2003,10.28,-0.136385604,NA,-0.702350531,1.225307031,-0.331742216,7.5
581,New Zealand,2004,10.64,-0.136385604,NA,-0.702350531,1.290413978,-0.331290597,7.5
582,New Zealand,2005,11.4,-0.680365937,-0.804542667,-0.702350531,1.290413978,-0.330943082,5
583,New Zealand,2006,10.89,-0.680365937,-0.804542667,-0.702350531,1.290413978,-0.330563363,5
584,New Zealand,2007,10.99,-0.680365937,-0.804542667,-0.702350531,1.355520926,-0.330269773,5
585,New Zealand,2008,11.09,-0.665923981,-0.804542667,-0.702350531,1.355520926,-0.33000015,7.4
586,New Zealand,2009,9.74,-0.665923981,-0.804542667,-0.702350531,1.355520926,-0.329679597,7.4
587,New Zealand,2010,9.94,-0.665923981,-0.107113669,-0.702350531,1.355520926,-0.329319351,7.4
588,New Zealand,2011,10.05,-0.699621878,-0.107113669,-0.702350531,1.355520926,-0.329069949,11.6
589,New Zealand,2012,10.62,-0.699621878,-0.107113669,-0.702350531,1.355520926,-0.328889451,11.6
590,New Zealand,2013,10.75,-0.699621878,-0.107113669,NA,1.420627873,-0.328634807,11.6
591,New Zealand,2014,10.68,-0.584086232,-0.107113669,NA,1.420627873,-0.328077586,11.6
592,New Zealand,2015,10.56,-0.584086232,NA,NA,1.420627873,-0.327381808,11.6
593,New Zealand,2016,10.4,-0.584086232,NA,NA,1.420627873,-0.326597653,11.6
594,Poland,1990,87.98,NA,NA,-0.702350531,0.053381977,-0.076471994,NA
595,Poland,1991,91.98,4.528366101,NA,-0.702350531,-0.01172497,-0.075457829,0
596,Poland,1992,94.84,4.528366101,NA,-0.702350531,0.053381977,-0.074578003,0
597,Poland,1993,92.02,2.57388809,NA,1.444502966,0.118488925,-0.073845968,0
598,Poland,1994,88.44,2.57388809,1.210252217,1.444502966,0.183595872,-0.073237488,0
599,Poland,1995,87.69,2.57388809,1.210252217,1.444502966,0.24870282,-0.072845441,0
600,Poland,1996,89.86,2.57388809,1.210252217,1.444502966,0.313809767,-0.072625458,0
601,Poland,1997,87.96,0.065801776,1.210252217,1.444502966,0.378916714,-0.072436048,0
602,Poland,1998,80.99,0.065801776,1.210252217,1.444502966,0.444023662,-0.072332535,0
603,Poland,1999,84.41,0.065801776,NA,1.444502966,0.444023662,-0.072356577,0
604,Poland,2000,81.93,0.065801776,NA,1.444502966,0.509130609,-0.075364689,0
605,Poland,2001,80.68,0.022475909,NA,1.444502966,0.574237557,-0.075443726,0
606,Poland,2002,77.81,0.022475909,NA,1.444502966,0.639344504,-0.075576381,0
607,Poland,2003,77.81,0.022475909,NA,1.444502966,0.639344504,-0.075769566,0
608,Poland,2004,79.48,0.022475909,NA,1.444502966,0.639344504,-0.075936942,0
609,Poland,2005,79.11,0.677177903,-0.107113669,1.444502966,0.704451452,-0.076062594,0
610,Poland,2006,86.71,0.677177903,-0.107113669,-0.702350531,0.704451452,-0.076243676,0
611,Poland,2007,88.87,-0.54557435,-0.107113669,-0.702350531,0.704451452,-0.076398762,0
612,Poland,2008,90.02,-0.54557435,-0.107113669,-0.702350531,0.769558399,-0.076359824,0
613,Poland,2009,84.86,-0.54557435,-0.107113669,-0.702350531,0.769558399,-0.076166264,0
614,Poland,2010,90.2,-0.54557435,-0.18460578,-0.702350531,0.834665346,-0.076981193,0
615,Poland,2011,89.08,-0.35301494,-0.18460578,-0.702350531,0.899772294,-0.076827949,0
616,Poland,2012,88.8,-0.35301494,-0.18460578,-0.702350531,0.899772294,-0.076828631,0
617,Poland,2013,85.03,-0.35301494,-0.18460578,NA,0.964879241,-0.077000651,0
618,Poland,2014,82.14,-0.35301494,-0.18460578,NA,1.029986189,-0.07721381,0
619,Poland,2015,84.59,-0.04973387,NA,NA,1.029986189,-0.077403468,0
620,Poland,2016,83.81,-0.04973387,NA,NA,1.029986189,-0.077525735,0
621,Portugal,1990,14.16,-0.709249849,NA,-0.702350531,-0.076831917,-0.287134403,0
622,Portugal,1991,14.79,-0.767017672,NA,-0.702350531,-0.01172497,-0.287306535,0
623,Portugal,1992,16.39,-0.767017672,NA,-0.702350531,0.118488925,-0.287364512,0
624,Portugal,1993,15.96,-0.767017672,NA,-0.702350531,0.183595872,-0.287273282,0
625,Portugal,1994,16.16,-0.767017672,NA,-0.702350531,0.24870282,-0.287072188,0
626,Portugal,1995,17.28,-0.656296011,NA,-0.702350531,0.313809767,-0.286812668,0
627,Portugal,1996,16.5,-0.656296011,NA,-0.702350531,0.378916714,-0.286529795,0
628,Portugal,1997,19.22,-0.656296011,NA,-0.702350531,0.444023662,-0.286192527,0
629,Portugal,1998,22.07,-0.656296011,NA,-0.702350531,0.509130609,-0.28580892,0
630,Portugal,1999,26.65,-0.608156158,NA,-0.702350531,0.509130609,-0.285377283,0
631,Portugal,2000,30.16,-0.608156158,NA,-0.702350531,0.509130609,-0.284837512,0
632,Portugal,2001,30.96,-0.608156158,NA,-0.702350531,0.574237557,-0.284292094,0
633,Portugal,2002,31.19,-0.685179922,NA,-0.702350531,0.574237557,-0.283865872,0
634,Portugal,2003,30.66,-0.685179922,NA,-0.702350531,0.574237557,-0.283572357,0
635,Portugal,2004,30.3,-0.685179922,NA,-0.702350531,0.639344504,-0.283384819,0
636,Portugal,2005,35.14,-0.63704007,NA,-0.702350531,0.639344504,-0.283239006,0
637,Portugal,2006,31.33,-0.63704007,NA,-0.702350531,0.639344504,-0.283097019,0
638,Portugal,2007,31.58,-0.63704007,NA,-0.702350531,0.704451452,-0.282942165,0
639,Portugal,2008,31.5,-0.63704007,NA,-0.702350531,0.704451452,-0.282828227,0
640,Portugal,2009,26.11,-0.300061103,NA,-0.702350531,0.704451452,-0.282752807,0
641,Portugal,2010,26.23,-0.300061103,NA,-0.702350531,0.769558399,-0.282716461,0
642,Portugal,2011,17.22,-0.237479294,NA,-0.702350531,0.769558399,-0.282832848,0
643,Portugal,2012,14.21,-0.237479294,NA,-0.702350531,0.834665346,-0.283152771,0
644,Portugal,2013,13.62,-0.237479294,NA,NA,0.899772294,-0.283583786,0
645,Portugal,2014,13.42,-0.237479294,NA,NA,0.899772294,-0.284004946,0
646,Portugal,2015,14.23,-0.497434498,NA,NA,0.899772294,-0.284326891,0
647,Portugal,2016,14.95,-0.497434498,NA,NA,0.899772294,-0.284571229,0
648,Romania,1990,43.92,-1.079926713,NA,-0.702350531,-0.076831917,-0.188133093,3
649,Romania,1991,35.44,-1.079926713,NA,-0.702350531,-0.141938865,-0.189636093,3
650,Romania,1992,32.78,1.20671628,NA,-0.702350531,-0.207045812,-0.191185461,0
651,Romania,1993,30.5,1.20671628,NA,-0.702350531,-0.207045812,-0.191417666,0
652,Romania,1994,28.42,1.20671628,-1.269495333,-0.702350531,-0.207045812,-0.191665338,0
653,Romania,1995,28.78,1.20671628,-1.269495333,-0.702350531,-0.141938865,-0.192009414,0
654,Romania,1996,27.66,0.773457608,-1.269495333,-0.702350531,-0.141938865,-0.192498227,0
655,Romania,1997,24.61,0.773457608,-1.269495333,-0.702350531,-0.076831917,-0.192985241,0
656,Romania,1998,23.97,0.773457608,-1.269495333,-0.702350531,-0.076831917,-0.193334508,0
657,Romania,1999,21.55,0.773457608,NA,-0.702350531,-0.01172497,-0.193598919,0
658,Romania,2000,24.43,0.373896832,NA,-0.702350531,-0.01172497,-0.193816632,0
659,Romania,2001,26.09,0.373896832,NA,-0.702350531,0.053381977,-0.196145885,0
660,Romania,2002,25.97,0.373896832,NA,-0.702350531,0.118488925,-0.199152739,0
661,Romania,2003,26.41,0.373896832,NA,-0.702350531,0.118488925,-0.20032238,0
662,Romania,2004,26.69,-0.266363206,NA,-0.702350531,0.183595872,-0.201240433,0
663,Romania,2005,27.18,-0.266363206,-1.192003222,-0.702350531,0.313809767,-0.202229523,0
664,Romania,2006,28.59,-0.266363206,-1.192003222,-0.702350531,0.378916714,-0.203172643,0
665,Romania,2007,30.7,-0.266363206,-1.192003222,-0.702350531,0.509130609,-0.205500226,0
666,Romania,2008,31.46,-0.25192125,-1.192003222,-0.702350531,0.639344504,-0.208084918,0
667,Romania,2009,25.04,-0.25192125,-1.192003222,-0.702350531,0.639344504,-0.209361045,0
668,Romania,2010,25.29,-0.25192125,-0.804542667,-0.702350531,0.639344504,-0.210264403,0
669,Romania,2011,25.81,-0.25192125,-0.804542667,-0.702350531,0.639344504,-0.211008436,0
670,Romania,2012,24.94,-0.93069317,-0.804542667,-0.702350531,0.639344504,-0.211678697,0
671,Romania,2013,21.72,-0.93069317,-0.804542667,NA,0.639344504,-0.212235484,0
672,Romania,2014,22.31,-0.93069317,-0.804542667,NA,0.639344504,-0.212795057,0
673,Romania,2015,21.77,-0.93069317,NA,NA,0.639344504,-0.213494302,0
674,Romania,2016,22.31,-0.35301494,NA,NA,0.704451452,-0.214343234,0
675,Slovenia,1990,4.49,NA,NA,NA,NA,-0.346938777,NA
676,Slovenia,1991,4.26,NA,NA,NA,NA,-0.34692928,0
677,Slovenia,1992,5.39,1.871046244,NA,-0.702350531,NA,-0.346951232,5.6
678,Slovenia,1993,5,1.871046244,NA,-0.702350531,NA,-0.346986822,5.6
679,Slovenia,1994,4.75,1.871046244,0.047870553,-0.702350531,NA,-0.347004071,5.6
680,Slovenia,1995,5.14,1.871046244,0.047870553,-0.702350531,0.313809767,-0.347000858,5.6
681,Slovenia,1996,4.97,0.898621224,0.047870553,-0.702350531,0.378916714,-0.347010175,0
682,Slovenia,1997,5.13,0.898621224,0.047870553,-0.702350531,0.444023662,-0.347030187,0
683,Slovenia,1998,5.19,0.898621224,0.047870553,-0.702350531,0.509130609,-0.347062594,0
684,Slovenia,1999,4.95,0.898621224,NA,-0.702350531,0.639344504,-0.347051989,0
685,Slovenia,2000,5.22,0.316129009,NA,-0.702350531,0.704451452,-0.34700795,0
686,Slovenia,2001,5.5,0.316129009,NA,-0.702350531,0.834665346,-0.34698447,0
687,Slovenia,2002,5.34,0.316129009,NA,-0.702350531,0.899772294,-0.346965971,0
688,Slovenia,2003,5.17,0.316129009,NA,-0.702350531,0.964879241,-0.346956961,0
689,Slovenia,2004,5.23,0.754201667,NA,-0.702350531,1.029986189,-0.346947382,0
690,Slovenia,2005,5.19,0.754201667,-1.192003222,-0.702350531,1.029986189,-0.346921453,0
691,Slovenia,2006,5.72,0.754201667,-1.192003222,-0.702350531,1.095093136,-0.346873565,0
692,Slovenia,2007,6.24,0.754201667,-1.192003222,-0.702350531,1.095093136,-0.346789278,0
693,Slovenia,2008,6.38,0.23429126,-1.192003222,-0.702350531,1.160200084,-0.346765357,0
694,Slovenia,2009,5.28,0.23429126,-1.192003222,-0.702350531,1.160200084,-0.346627901,0
695,Slovenia,2010,5.44,0.23429126,-0.649558445,-0.702350531,1.160200084,-0.346561139,0
696,Slovenia,2011,5.84,0.489432478,-0.649558445,-0.702350531,1.160200084,-0.346529234,0
697,Slovenia,2012,5.17,0.489432478,-0.649558445,-0.702350531,1.160200084,-0.346496909,0
698,Slovenia,2013,4.93,0.489432478,-0.649558445,NA,1.225307031,-0.346475983,0
699,Slovenia,2014,4.81,0.388338788,-0.649558445,NA,1.225307031,-0.346460802,0
700,Slovenia,2015,4.81,0.388338788,NA,NA,1.225307031,-0.346449186,0
701,Slovenia,2016,5.01,0.388338788,NA,NA,1.290413978,-0.346437869,0
702,Spain,1990,72.43,-0.179711471,NA,-0.702350531,0.313809767,-0.070805861,0
703,Spain,1991,74.01,-0.179711471,NA,-0.702350531,0.313809767,-0.070063992,0
704,Spain,1992,80.07,-0.179711471,NA,-0.702350531,0.378916714,-0.068631176,0
705,Spain,1993,74.51,-0.458922616,NA,-0.702350531,0.444023662,-0.067106479,0
706,Spain,1994,75.4,-0.458922616,0.435331108,-0.702350531,0.509130609,-0.0656996,0
707,Spain,1995,78.59,-0.458922616,0.435331108,-0.702350531,0.574237557,-0.064389365,0
708,Spain,1996,74.31,-0.569644276,0.435331108,-0.702350531,0.574237557,-0.063147585,0
709,Spain,1997,75.74,-0.569644276,0.435331108,-0.702350531,0.639344504,-0.061892811,0
710,Spain,1998,79.6,-0.569644276,0.435331108,-0.702350531,0.639344504,-0.060648649,0
711,Spain,1999,85.68,-0.569644276,0.202854775,-0.702350531,0.704451452,-0.059425113,0
712,Spain,2000,90.69,-0.704435863,0.202854775,-0.702350531,0.704451452,-0.05806959,0
713,Spain,2001,91.28,-0.704435863,0.202854775,-0.702350531,0.769558399,-0.055953436,0
714,Spain,2002,97.94,-0.704435863,0.202854775,-0.702350531,0.769558399,-0.051600922,0
715,Spain,2003,97.83,-0.704435863,0.202854775,-0.702350531,0.834665346,-0.045938181,0
716,Spain,2004,105.23,-0.699621878,0.202854775,-0.702350531,0.834665346,-0.040438989,0
717,Spain,2005,112.1,-0.699621878,0.280346886,-0.702350531,0.899772294,-0.034962191,0
718,Spain,2006,113.62,-0.699621878,0.280346886,-0.702350531,0.964879241,-0.029388748,0
719,Spain,2007,117.15,-0.699621878,0.280346886,-0.702350531,0.964879241,-0.023176297,0
720,Spain,2008,107.6,-0.800715568,0.280346886,-0.702350531,0.964879241,-0.017729135,0
721,Spain,2009,94.4,-0.800715568,0.280346886,1.444502966,0.964879241,-0.014667113,0
722,Spain,2010,89.54,-0.800715568,0.202854775,1.444502966,1.029986189,-0.013064719,0
723,Spain,2011,87.67,-0.492620513,0.202854775,1.444502966,1.029986189,-0.011822954,0
724,Spain,2012,80.86,-0.492620513,0.202854775,1.444502966,1.029986189,-0.011595587,0
725,Spain,2013,75.52,-0.492620513,0.202854775,NA,1.095093136,-0.012741561,0
726,Spain,2014,77.15,-0.492620513,0.202854775,NA,1.095093136,-0.013783827,0
